latitude,longitude,country
57.5024,26.7407,Latvia
57.5024,26.7847,Latvia
57.5024,26.8286,Latvia
57.5024,26.8726,Latvia
57.5024,26.9165,Latvia
57.5024,26.9604,Latvia
57.5024,27.0044,Latvia
57.5024,27.0483,Latvia
57.5024,27.0923,Latvia
57.5024,27.1362,Latvia
57.5024,27.1802,Latvia
57.5024,27.2241,Latvia
57.5024,27.2681,Latvia
57.5024,27.312,Latvia
57.5024,27.356,Latvia
57.5024,27.3999,Latvia
57.5024,27.4438,Latvia
57.5024,27.4878,Latvia
57.4585,21.9067,Latvia
57.4585,21.9507,Latvia
57.4585,21.9946,Latvia
57.4585,22.0386,Latvia
57.4585,22.0825,Latvia
57.4585,22.1265,Latvia
57.4585,22.1704,Latvia
57.4585,22.2144,Latvia
57.4585,22.2583,Latvia
57.4585,22.3022,Latvia
57.4585,22.3462,Latvia
57.4585,22.3901,Latvia
57.4585,22.4341,Latvia
57.4585,22.478,Latvia
57.4585,22.522,Latvia
57.4585,22.5659,Latvia
57.4585,22.6099,Latvia
57.4585,22.6538,Latvia
57.4585,22.6978,Latvia
57.4585,22.7417,Latvia
57.4585,22.7856,Latvia
57.4585,22.8296,Latvia
57.4585,22.8735,Latvia
57.4585,24.4995,Latvia
57.4585,24.5435,Latvia
57.4585,24.5874,Latvia
57.4585,24.6313,Latvia
57.4585,24.8071,Latvia
57.4585,24.8511,Latvia
57.4585,24.895,Latvia
57.4585,24.939,Latvia
57.4585,24.9829,Latvia
57.4585,25.0269,Latvia
57.4585,25.0708,Latvia
57.4585,26.0376,Latvia
57.4585,26.0815,Latvia
57.4585,26.1255,Latvia
57.4585,26.1694,Latvia
57.4585,26.2134,Latvia
57.4585,26.3013,Latvia
57.4585,26.3452,Latvia
57.4585,26.3892,Latvia
57.4585,26.4331,Latvia
57.4585,26.4771,Latvia
57.4585,26.521,Latvia
57.4585,26.5649,Latvia
57.4585,26.6089,Latvia
57.4585,26.6528,Latvia
57.4585,26.6968,Latvia
57.4585,26.7407,Latvia
57.4585,26.7847,Latvia
57.4585,26.8286,Latvia
57.4585,26.8726,Latvia
57.4585,26.9165,Latvia
57.4585,27.1802,Latvia
57.4585,27.2241,Latvia
57.4585,27.2681,Latvia
57.4585,27.312,Latvia
57.4585,27.356,Latvia
57.4585,27.3999,Latvia
57.4585,27.4438,Latvia
57.4585,27.4878,Latvia
57.4146,21.9067,Latvia
57.4146,21.9507,Latvia
57.4146,21.9946,Latvia
57.4146,22.0386,Latvia
57.4146,22.0825,Latvia
57.4146,22.1265,Latvia
57.4146,22.1704,Latvia
57.4146,22.2144,Latvia
57.4146,22.2583,Latvia
57.4146,22.3022,Latvia
57.4146,22.3462,Latvia
57.4146,22.3901,Latvia
57.4146,22.4341,Latvia
57.4146,22.478,Latvia
57.4146,22.522,Latvia
57.4146,22.5659,Latvia
57.4146,22.6099,Latvia
57.4146,22.6538,Latvia
57.4146,22.6978,Latvia
57.4146,22.7417,Latvia
57.4146,22.7856,Latvia
57.4146,22.8296,Latvia
57.4146,22.8735,Latvia
57.4146,22.9175,Latvia
57.4146,22.9614,Latvia
57.4146,24.4116,Latvia
57.4146,24.4556,Latvia
57.4146,24.4995,Latvia
57.4146,24.5435,Latvia
57.4146,24.5874,Latvia
57.4146,24.6313,Latvia
57.4146,24.6753,Latvia
57.4146,24.7192,Latvia
57.4146,24.7632,Latvia
57.4146,24.8071,Latvia
57.4146,24.8511,Latvia
57.4146,24.895,Latvia
57.4146,24.939,Latvia
57.4146,24.9829,Latvia
57.4146,25.0269,Latvia
57.4146,25.6421,Latvia
57.4146,25.686,Latvia
57.4146,26.0376,Latvia
57.4146,26.0815,Latvia
57.4146,26.1255,Latvia
57.4146,26.1694,Latvia
57.4146,26.2134,Latvia
57.4146,26.2573,Latvia
57.4146,26.3013,Latvia
57.4146,26.3452,Latvia
57.4146,26.3892,Latvia
57.4146,26.4331,Latvia
57.4146,26.4771,Latvia
57.4146,26.521,Latvia
57.4146,26.5649,Latvia
57.4146,26.6089,Latvia
57.4146,26.6528,Latvia
57.4146,26.6968,Latvia
57.4146,26.7407,Latvia
57.4146,26.7847,Latvia
57.4146,26.8286,Latvia
57.4146,26.8726,Latvia
57.4146,26.9165,Latvia
57.4146,27.1802,Latvia
57.4146,27.2241,Latvia
57.4146,27.2681,Latvia
57.4146,27.312,Latvia
57.4146,27.356,Latvia
57.4146,27.3999,Latvia
57.4146,27.4438,Latvia
57.4146,27.4878,Latvia
57.3706,21.9067,Latvia
57.3706,21.9507,Latvia
57.3706,21.9946,Latvia
57.3706,22.0386,Latvia
57.3706,22.0825,Latvia
57.3706,22.1265,Latvia
57.3706,22.1704,Latvia
57.3706,22.2144,Latvia
57.3706,22.2583,Latvia
57.3706,22.3022,Latvia
57.3706,22.3462,Latvia
57.3706,22.3901,Latvia
57.3706,22.4341,Latvia
57.3706,22.478,Latvia
57.3706,22.522,Latvia
57.3706,22.6538,Latvia
57.3706,22.6978,Latvia
57.3706,22.7417,Latvia
57.3706,22.7856,Latvia
57.3706,22.8296,Latvia
57.3706,22.8735,Latvia
57.3706,22.9175,Latvia
57.3706,22.9614,Latvia
57.3706,23.0054,Latvia
57.3706,23.0493,Latvia
57.3706,24.7632,Latvia
57.3706,24.8071,Latvia
57.3706,24.8511,Latvia
57.3706,24.895,Latvia
57.3706,25.73,Latvia
57.3706,25.9937,Latvia
57.3706,26.0376,Latvia
57.3706,26.0815,Latvia
57.3706,26.1255,Latvia
57.3706,26.1694,Latvia
57.3706,26.2134,Latvia
57.3706,26.2573,Latvia
57.3706,26.3013,Latvia
57.3706,26.3452,Latvia
57.3706,26.3892,Latvia
57.3706,26.4331,Latvia
57.3706,26.4771,Latvia
57.3706,26.521,Latvia
57.3706,26.5649,Latvia
57.3706,26.6089,Latvia
57.3706,26.6528,Latvia
57.3706,26.6968,Latvia
57.3706,26.7407,Latvia
57.3706,26.7847,Latvia
57.3706,26.8286,Latvia
57.3706,26.8726,Latvia
57.3706,26.9165,Latvia
57.3706,26.9604,Latvia
57.3706,27.1362,Latvia
57.3706,27.1802,Latvia
57.3706,27.2241,Latvia
57.3706,27.2681,Latvia
57.3706,27.312,Latvia
57.3706,27.3999,Latvia
57.3706,27.4438,Latvia
57.3706,27.4878,Latvia
57.3706,27.5317,Latvia
57.3706,27.5757,Latvia
57.3706,27.6196,Latvia
57.3706,27.6636,Latvia
57.3267,21.8628,Latvia
57.3267,21.9067,Latvia
57.3267,21.9507,Latvia
57.3267,21.9946,Latvia
57.3267,22.0386,Latvia
57.3267,22.0825,Latvia
57.3267,22.1265,Latvia
57.3267,22.2144,Latvia
57.3267,22.2583,Latvia
57.3267,22.3462,Latvia
57.3267,22.3901,Latvia
57.3267,22.4341,Latvia
57.3267,22.478,Latvia
57.3267,22.522,Latvia
57.3267,22.5659,Latvia
57.3267,22.6538,Latvia
57.3267,22.6978,Latvia
57.3267,22.7417,Latvia
57.3267,22.7856,Latvia
57.3267,22.8296,Latvia
57.3267,22.8735,Latvia
57.3267,22.9175,Latvia
57.3267,22.9614,Latvia
57.3267,23.0054,Latvia
57.3267,23.0493,Latvia
57.3267,24.8511,Latvia
57.3267,25.73,Latvia
57.3267,25.9497,Latvia
57.3267,25.9937,Latvia
57.3267,26.0376,Latvia
57.3267,26.0815,Latvia
57.3267,26.1255,Latvia
57.3267,26.1694,Latvia
57.3267,26.2134,Latvia
57.3267,26.2573,Latvia
57.3267,26.3013,Latvia
57.3267,26.3452,Latvia
57.3267,26.3892,Latvia
57.3267,26.4331,Latvia
57.3267,26.4771,Latvia
57.3267,26.521,Latvia
57.3267,26.5649,Latvia
57.3267,26.6089,Latvia
57.3267,26.6528,Latvia
57.3267,26.6968,Latvia
57.3267,26.7407,Latvia
57.3267,26.7847,Latvia
57.3267,26.8286,Latvia
57.3267,26.8726,Latvia
57.3267,26.9165,Latvia
57.3267,26.9604,Latvia
57.3267,27.0044,Latvia
57.3267,27.0483,Latvia
57.3267,27.0923,Latvia
57.3267,27.1362,Latvia
57.3267,27.1802,Latvia
57.3267,27.2241,Latvia
57.3267,27.2681,Latvia
57.3267,27.312,Latvia
57.3267,27.356,Latvia
57.3267,27.3999,Latvia
57.3267,27.4438,Latvia
57.3267,27.4878,Latvia
57.3267,27.5317,Latvia
57.3267,27.5757,Latvia
57.3267,27.6196,Latvia
57.3267,27.6636,Latvia
57.3267,27.7075,Latvia
57.3267,27.7515,Latvia
57.2827,21.8188,Latvia
57.2827,21.8628,Latvia
57.2827,21.9067,Latvia
57.2827,21.9507,Latvia
57.2827,22.0825,Latvia
57.2827,22.1265,Latvia
57.2827,22.1704,Latvia
57.2827,22.2144,Latvia
57.2827,22.2583,Latvia
57.2827,22.3022,Latvia
57.2827,22.3462,Latvia
57.2827,22.3901,Latvia
57.2827,22.4341,Latvia
57.2827,22.7417,Latvia
57.2827,22.7856,Latvia
57.2827,22.8296,Latvia
57.2827,22.8735,Latvia
57.2827,22.9175,Latvia
57.2827,22.9614,Latvia
57.2827,23.0054,Latvia
57.2827,23.0493,Latvia
57.2827,23.1372,Latvia
57.2827,25.5981,Latvia
57.2827,25.6421,Latvia
57.2827,25.686,Latvia
57.2827,25.73,Latvia
57.2827,25.7739,Latvia
57.2827,25.8179,Latvia
57.2827,25.8618,Latvia
57.2827,25.9058,Latvia
57.2827,25.9497,Latvia
57.2827,25.9937,Latvia
57.2827,26.0376,Latvia
57.2827,26.0815,Latvia
57.2827,26.1255,Latvia
57.2827,26.1694,Latvia
57.2827,26.2134,Latvia
57.2827,26.3013,Latvia
57.2827,26.3892,Latvia
57.2827,26.4331,Latvia
57.2827,26.4771,Latvia
57.2827,26.521,Latvia
57.2827,26.5649,Latvia
57.2827,26.6089,Latvia
57.2827,26.6528,Latvia
57.2827,26.6968,Latvia
57.2827,26.7407,Latvia
57.2827,26.7847,Latvia
57.2827,26.8286,Latvia
57.2827,26.8726,Latvia
57.2827,26.9165,Latvia
57.2827,26.9604,Latvia
57.2827,27.0044,Latvia
57.2827,27.0483,Latvia
57.2827,27.0923,Latvia
57.2827,27.1362,Latvia
57.2827,27.1802,Latvia
57.2827,27.2241,Latvia
57.2827,27.2681,Latvia
57.2827,27.312,Latvia
57.2827,27.356,Latvia
57.2827,27.3999,Latvia
57.2827,27.4438,Latvia
57.2827,27.4878,Latvia
57.2827,27.5317,Latvia
57.2827,27.5757,Latvia
57.2827,27.6196,Latvia
57.2827,27.6636,Latvia
57.2827,27.7075,Latvia
57.2827,27.7515,Latvia
57.2827,27.7954,Latvia
57.2388,21.4233,Latvia
57.2388,21.731,Latvia
57.2388,21.7749,Latvia
57.2388,21.8188,Latvia
57.2388,21.8628,Latvia
57.2388,21.9067,Latvia
57.2388,21.9507,Latvia
57.2388,21.9946,Latvia
57.2388,22.0386,Latvia
57.2388,22.0825,Latvia
57.2388,22.1265,Latvia
57.2388,22.1704,Latvia
57.2388,22.2144,Latvia
57.2388,22.2583,Latvia
57.2388,22.3022,Latvia
57.2388,22.3462,Latvia
57.2388,22.3901,Latvia
57.2388,22.7856,Latvia
57.2388,22.8296,Latvia
57.2388,22.8735,Latvia
57.2388,22.9175,Latvia
57.2388,22.9614,Latvia
57.2388,23.0054,Latvia
57.2388,23.0493,Latvia
57.2388,23.1372,Latvia
57.2388,23.1812,Latvia
57.2388,25.5542,Latvia
57.2388,25.5981,Latvia
57.2388,25.6421,Latvia
57.2388,25.686,Latvia
57.2388,25.73,Latvia
57.2388,25.7739,Latvia
57.2388,25.8179,Latvia
57.2388,25.8618,Latvia
57.2388,25.9058,Latvia
57.2388,25.9497,Latvia
57.2388,25.9937,Latvia
57.2388,26.0376,Latvia
57.2388,26.0815,Latvia
57.2388,26.1694,Latvia
57.2388,26.2134,Latvia
57.2388,26.2573,Latvia
57.2388,26.3013,Latvia
57.2388,26.3452,Latvia
57.2388,26.3892,Latvia
57.2388,26.4331,Latvia
57.2388,26.4771,Latvia
57.2388,26.521,Latvia
57.2388,26.5649,Latvia
57.2388,26.6089,Latvia
57.2388,26.6528,Latvia
57.2388,26.6968,Latvia
57.2388,26.7407,Latvia
57.2388,26.7847,Latvia
57.2388,26.8286,Latvia
57.2388,26.8726,Latvia
57.2388,26.9165,Latvia
57.2388,26.9604,Latvia
57.2388,27.0044,Latvia
57.2388,27.0483,Latvia
57.2388,27.0923,Latvia
57.2388,27.1362,Latvia
57.2388,27.1802,Latvia
57.2388,27.2241,Latvia
57.2388,27.2681,Latvia
57.2388,27.312,Latvia
57.2388,27.356,Latvia
57.2388,27.3999,Latvia
57.2388,27.4438,Latvia
57.2388,27.4878,Latvia
57.2388,27.5317,Latvia
57.2388,27.5757,Latvia
57.2388,27.6196,Latvia
57.2388,27.6636,Latvia
57.2388,27.7075,Latvia
57.2388,27.7515,Latvia
57.2388,27.7954,Latvia
57.1948,21.4233,Latvia
57.1948,21.4673,Latvia
57.1948,21.5552,Latvia
57.1948,21.5991,Latvia
57.1948,21.6431,Latvia
57.1948,21.687,Latvia
57.1948,21.731,Latvia
57.1948,21.7749,Latvia
57.1948,21.8188,Latvia
57.1948,21.8628,Latvia
57.1948,21.9067,Latvia
57.1948,21.9507,Latvia
57.1948,21.9946,Latvia
57.1948,22.0386,Latvia
57.1948,22.0825,Latvia
57.1948,22.1265,Latvia
57.1948,22.1704,Latvia
57.1948,22.2144,Latvia
57.1948,22.2583,Latvia
57.1948,22.3022,Latvia
57.1948,22.3462,Latvia
57.1948,22.3901,Latvia
57.1948,22.4341,Latvia
57.1948,22.7856,Latvia
57.1948,22.8296,Latvia
57.1948,22.8735,Latvia
57.1948,22.9175,Latvia
57.1948,22.9614,Latvia
