lat,lon,light_pol
55.39306640625,-2.65869140625,0.03359646
55.39306640625,-2.61474609375,0.028097415
55.04150390625,-3.88916015625,0.036334585
55.39306640625,-2.57080078125,0.025819993
55.08544921875,-2.39501953125,0.033827573
55.26123046875,-2.83447265625,0.019639011
55.30517578125,-2.83447265625,0.021666506
55.34912109375,-2.83447265625,0.026871612
55.21728515625,-2.87841796875,0.02082723
55.30517578125,-3.71337890625,0.032759685
55.34912109375,-3.71337890625,0.0347278
54.90966796875,-4.06494140625,0.029811626
54.95361328125,-4.06494140625,0.024312584
54.99755859375,-4.06494140625,0.020545624
55.30517578125,-3.75732421875,0.033108052
55.34912109375,-3.75732421875,0.0359536
54.77783203125,-3.97705078125,0.020635173
54.82177734375,-3.97705078125,0.03393347
55.17333984375,-3.84521484375,0.03280366
55.21728515625,-3.84521484375,0.03539039
55.26123046875,-3.84521484375,0.034929685
55.30517578125,-3.80126953125,0.034136884
54.77783203125,-4.02099609375,0.018925877
55.12939453125,-3.84521484375,0.034539208
55.21728515625,-2.57080078125,0.019269332
55.04150390625,-4.02099609375,0.021113751
55.04150390625,-3.97705078125,0.02435627
55.04150390625,-4.06494140625,0.018859114
55.21728515625,-2.52685546875,0.020146767
55.04150390625,-3.93310546875,0.029435555
55.26123046875,-2.52685546875,0.019095149
55.26123046875,-2.48291015625,0.02032095
55.21728515625,-2.48291015625,0.021372572
55.08544921875,-3.88916015625,0.030858332
55.12939453125,-3.88916015625,0.029149035
55.43701171875,-2.52685546875,0.03567691
55.39306640625,-2.52685546875,0.023936512
55.34912109375,-2.52685546875,0.021001413
55.08544921875,-3.97705078125,0.022339555
55.08544921875,-3.93310546875,0.02584278
55.08544921875,-4.02099609375,0.020342262
55.21728515625,-2.43896484375,0.02259837
55.17333984375,-2.43896484375,0.024021147
55.30517578125,-3.84521484375,0.03499153
55.21728515625,-2.39501953125,0.02399836
55.17333984375,-2.39501953125,0.026285052
55.12939453125,-2.39501953125,0.029098546
54.95361328125,-4.10888671875,0.019145636
54.99755859375,-4.10888671875,0.017239368
55.04150390625,-4.10888671875,0.01743634
55.17333984375,-3.88916015625,0.029323218
55.43701171875,-2.48291015625,0.028952064
55.12939453125,-2.35107421875,0.032624558
54.90966796875,-4.10888671875,0.023790032
55.30517578125,-2.52685546875,0.019949794
54.90966796875,-4.15283203125,0.02304772
54.95361328125,-4.15283203125,0.017065184
54.99755859375,-4.15283203125,0.016013565
55.08544921875,-4.06494140625,0.019033298
55.08544921875,-4.10888671875,0.020371439
54.82177734375,-4.10888671875,0.032662086
54.86572265625,-4.15283203125,0.03179117
54.90966796875,-4.19677734375,0.025225135
54.95361328125,-4.19677734375,0.015642408
54.77783203125,-4.10888671875,0.015619622
55.48095703125,-2.43896484375,0.031009728
55.43701171875,-2.43896484375,0.024988132
55.39306640625,-2.43896484375,0.021666506
55.39306640625,-2.48291015625,0.02271071
55.17333984375,-2.30712890625,0.034333855
55.17333984375,-2.35107421875,0.028924363
55.43701171875,-2.39501953125,0.022884894
55.39306640625,-2.39501953125,0.020804442
55.34912109375,-2.39501953125,0.02032095
55.34912109375,-2.43896484375,0.019972581
55.34912109375,-2.48291015625,0.020804442
55.21728515625,-2.30712890625,0.02894715
55.21728515625,-2.26318359375,0.032253403
55.21728515625,-2.35107421875,0.025453193
55.30517578125,-2.39501953125,0.020343738
55.30517578125,-2.43896484375,0.020146767
55.30517578125,-2.48291015625,0.02012398
55.12939453125,-3.97705078125,0.02271071
55.12939453125,-3.93310546875,0.025185103
55.12939453125,-4.02099609375,0.021492323
54.82177734375,-4.15283203125,0.02046099
54.82177734375,-4.19677734375,0.017328918
55.52490234375,-2.43896484375,0.035541788
55.21728515625,-3.88916015625,0.030745994
55.17333984375,-3.93310546875,0.027109772
55.26123046875,-2.30712890625,0.026110869
55.26123046875,-2.26318359375,0.028553206
55.26123046875,-2.35107421875,0.023824176
55.48095703125,-2.39501953125,0.026016964
55.26123046875,-3.88916015625,0.03131412
55.30517578125,-3.88916015625,0.036043152
55.21728515625,-3.93310546875,0.03317869
55.26123046875,-3.93310546875,0.03028529
55.30517578125,-2.26318359375,0.024043934
55.30517578125,-2.21923828125,0.02629857
55.26123046875,-2.21923828125,0.033591542
55.21728515625,-2.21923828125,0.036634065
55.30517578125,-2.30712890625,0.022795344
55.26123046875,-2.43896484375,0.0213572
55.12939453125,-4.06494140625,0.020456076
55.12939453125,-4.10888671875,0.019404454
55.34912109375,-2.30712890625,0.021372572
55.34912109375,-2.26318359375,0.022401402
55.30517578125,-2.35107421875,0.021372572
55.34912109375,-2.35107421875,0.021008829
55.39306640625,-2.26318359375,0.021008829
55.39306640625,-2.21923828125,0.021198386
55.34912109375,-2.21923828125,0.022795344
55.39306640625,-2.30712890625,0.021001413
54.86572265625,-4.24072265625,0.020770296
54.90966796875,-4.24072265625,0.018032169
55.17333984375,-3.97705078125,0.0239593
55.21728515625,-3.97705078125,0.026594363
55.26123046875,-3.97705078125,0.029407855
55.39306640625,-2.35107421875,0.020804442
55.39306640625,-2.17529296875,0.022424188
55.34912109375,-2.17529296875,0.024701612
55.30517578125,-2.17529296875,0.028575994
55.52490234375,-2.39501953125,0.031380884
55.52490234375,-2.35107421875,0.028755091
55.48095703125,-2.35107421875,0.023913724
55.43701171875,-2.35107421875,0.02184069
54.95361328125,-4.24072265625,0.014613577
55.26123046875,-2.39501953125,0.021743726
55.43701171875,-2.30712890625,0.021008829
55.43701171875,-2.26318359375,0.021008829
54.86572265625,-4.28466796875,0.017312644
54.90966796875,-4.28466796875,0.014988573
54.99755859375,-4.19677734375,0.014876586
55.17333984375,-4.02099609375,0.02290768
55.21728515625,-4.02099609375,0.02555626
55.04150390625,-4.15283203125,0.016407508
55.17333984375,-4.06494140625,0.02187885
55.17333984375,-4.10888671875,0.021024201
55.74462890625,-2.48291015625,0.03510387
55.74462890625,-2.43896484375,0.03561015
55.74462890625,-2.52685546875,0.035671994
55.30517578125,-2.13134765625,0.031228036
54.99755859375,-4.24072265625,0.013933114
55.43701171875,-2.21923828125,0.021008829
55.08544921875,-4.15283203125,0.025611663
55.04150390625,-4.19677734375,0.01535589
55.08544921875,-4.19677734375,0.018971452
54.95361328125,-4.28466796875,0.0135619575
55.12939453125,-4.15283203125,0.019887947
54.99755859375,-4.28466796875,0.013758929
54.90966796875,-4.32861328125,0.014900099
54.95361328125,-4.32861328125,0.0135619575
54.99755859375,-4.32861328125,0.013758929
55.78857421875,-2.52685546875,0.035037104
55.21728515625,-4.06494140625,0.024701612
55.21728515625,-4.10888671875,0.024527429
55.17333984375,-4.15283203125,0.020834645
55.21728515625,-4.15283203125,0.024504641
55.48095703125,-2.30712890625,0.021856062
55.48095703125,-2.26318359375,0.021492323
55.78857421875,-2.48291015625,0.03341736
55.78857421875,-2.43896484375,0.035435963
55.26123046875,-4.02099609375,0.029430643
55.26123046875,-4.06494140625,0.029430643
55.26123046875,-4.10888671875,0.029627614
55.56884765625,-2.30712890625,0.03458623
55.52490234375,-2.30712890625,0.02718092
55.52490234375,-2.26318359375,0.024379058
55.48095703125,-2.21923828125,0.02082723
55.48095703125,-2.17529296875,0.020834645
55.43701171875,-2.17529296875,0.021198386
55.61279296875,-2.30712890625,0.03670574
55.61279296875,-2.26318359375,0.034428317
55.56884765625,-2.26318359375,0.028219022
55.52490234375,-2.17529296875,0.021287935
55.52490234375,-2.13134765625,0.021318138
55.48095703125,-2.13134765625,0.020834645
55.43701171875,-2.13134765625,0.022250002
55.52490234375,-2.21923828125,0.022339555
55.12939453125,-4.19677734375,0.018859114
55.17333984375,-4.19677734375,0.020653047
54.86572265625,-4.32861328125,0.014900099
55.83251953125,-2.48291015625,0.034643162
55.83251953125,-2.43896484375,0.033904318
55.04150390625,-4.32861328125,0.014130086
55.04150390625,-4.28466796875,0.014130086
54.95361328125,-4.37255859375,0.015011361
54.99755859375,-4.37255859375,0.013758929
55.04150390625,-4.37255859375,0.013955901
55.56884765625,-2.21923828125,0.023565358
55.56884765625,-2.17529296875,0.021492323
55.30517578125,-2.08740234375,0.033501994
55.61279296875,-2.17529296875,0.026106512
55.61279296875,-2.13134765625,0.02251374
55.56884765625,-2.13134765625,0.021287935
55.61279296875,-2.21923828125,0.030093232
55.87646484375,-2.39501953125,0.03683595
55.34912109375,-2.13134765625,0.02629857
55.83251953125,-2.39501953125,0.034539208
55.34912109375,-2.08740234375,0.028575994
55.34912109375,-2.04345703125,0.031228036
55.04150390625,-4.24072265625,0.014984733
55.39306640625,-2.13134765625,0.023846963
55.08544921875,-4.32861328125,0.01535589
55.08544921875,-4.28466796875,0.01535589
55.08544921875,-4.37255859375,0.01535589
54.90966796875,-4.37255859375,0.02287845
55.08544921875,-4.24072265625,0.016407508
55.52490234375,-2.08740234375,0.023020018
55.48095703125,-2.08740234375,0.021681879
55.43701171875,-2.08740234375,0.023278834
54.99755859375,-4.41650390625,0.015468226
55.04150390625,-4.41650390625,0.014130086
55.08544921875,-4.41650390625,0.01535589
54.90966796875,-4.41650390625,0.017154733
54.95361328125,-4.41650390625,0.018206352
55.39306640625,-2.08740234375,0.02578515
54.73388671875,-4.37255859375,0.014173745
54.77783203125,-4.37255859375,0.016041268
55.34912109375,-1.99951171875,0.035756633
55.12939453125,-4.37255859375,0.018004468
55.12939453125,-4.32861328125,0.018178653
55.12939453125,-4.41650390625,0.018004468
54.99755859375,-4.46044921875,0.018032169
55.04150390625,-4.46044921875,0.014899374
55.21728515625,-4.19677734375,0.024701612
55.12939453125,-4.24072265625,0.018004468
55.17333984375,-4.24072265625,0.020653047
55.21728515625,-4.24072265625,0.024701612
55.56884765625,-2.08740234375,0.02299723
55.17333984375,-4.37255859375,0.02187885
55.17333984375,-4.32861328125,0.021024201
55.17333984375,-4.41650390625,0.021681879
55.08544921875,-4.46044921875,0.01535589
54.99755859375,-4.50439453125,0.018206352
55.04150390625,-4.50439453125,0.014787762
55.08544921875,-4.50439453125,0.015181704
55.12939453125,-4.28466796875,0.018004468
55.52490234375,-2.04345703125,0.027316043
55.48095703125,-2.04345703125,0.022733497
55.43701171875,-2.04345703125,0.024330458
55.17333984375,-4.28466796875,0.020834645
55.21728515625,-4.28466796875,0.02555626
55.21728515625,-4.32861328125,0.02660788
55.70068359375,-2.26318359375,0.036512233
55.83251953125,-2.35107421875,0.036245037
55.12939453125,-4.46044921875,0.01820144
55.12939453125,-4.50439453125,0.01820144
55.48095703125,-1.99951171875,0.0239593
55.43701171875,-1.99951171875,0.025936686
55.39306640625,-1.99951171875,0.029604826
55.39306640625,-2.04345703125,0.02715322
55.52490234375,-1.99951171875,0.03566555
55.52490234375,-1.95556640625,0.026326273
55.48095703125,-1.95556640625,0.02584278
55.43701171875,-1.95556640625,0.029717162
55.56884765625,-2.04345703125,0.02937371
55.70068359375,-2.17529296875,0.036311798
55.70068359375,-2.13134765625,0.0346025
55.65673828125,-2.13134765625,0.026477668
55.70068359375,-2.21923828125,0.036512233
55.56884765625,-1.99951171875,0.034130435
55.56884765625,-1.95556640625,0.02569441
55.26123046875,-4.15283203125,0.030310845
55.61279296875,-2.08740234375,0.022142584
54.77783203125,-4.41650390625,0.016041268
54.82177734375,-4.41650390625,0.014420447
54.90966796875,-4.46044921875,0.017154733
55.26123046875,-4.19677734375,0.031708065
54.95361328125,-4.54833984375,0.020770296
54.99755859375,-4.54833984375,0.015642408
55.04150390625,-4.54833984375,0.013955901
55.61279296875,-2.04345703125,0.02194561
55.61279296875,-1.99951171875,0.021771427
55.21728515625,-4.41650390625,0.02763671
55.21728515625,-4.37255859375,0.026804851
55.17333984375,-4.46044921875,0.02187885
55.21728515625,-4.46044921875,0.027833683
55.17333984375,-4.50439453125,0.022733497
55.08544921875,-4.54833984375,0.015158917
54.68994140625,-4.41650390625,0.010171069
54.73388671875,-4.46044921875,0.015692897
54.77783203125,-4.46044921875,0.012622676
54.82177734375,-4.46044921875,0.013674294
54.86572265625,-4.50439453125,0.015557774
54.90966796875,-4.50439453125,0.016300086
55.65673828125,-2.08740234375,0.025448838
54.73388671875,-4.50439453125,0.0112226885
54.77783203125,-4.50439453125,0.0115975505
55.92041015625,-2.26318359375,0.035154358
54.82177734375,-4.50439453125,0.011964999
55.70068359375,-2.08740234375,0.036489446
55.65673828125,-2.04345703125,0.025251864
55.52490234375,-1.91162109375,0.024420004
55.48095703125,-1.91162109375,0.02840949
55.26123046875,-4.32861328125,0.034840137
55.26123046875,-4.28466796875,0.03293387
55.26123046875,-4.37255859375,0.036723614
55.39306640625,-1.95556640625,0.03291108
55.39306640625,-1.91162109375,0.036437098
55.26123046875,-4.24072265625,0.032759685
55.12939453125,-4.54833984375,0.018004468
55.17333984375,-4.54833984375,0.022733497
54.86572265625,-4.54833984375,0.012835606
54.90966796875,-4.54833984375,0.014900099
55.92041015625,-2.21923828125,0.03219647
54.82177734375,-4.54833984375,0.0115975505
55.04150390625,-4.59228515625,0.013758929
55.08544921875,-4.59228515625,0.015181704
55.12939453125,-4.59228515625,0.018027255
54.90966796875,-4.59228515625,0.014725914
54.95361328125,-4.59228515625,0.01509707
54.99755859375,-4.59228515625,0.013584745
55.65673828125,-1.99951171875,0.025932329
55.65673828125,-1.95556640625,0.02709905
55.61279296875,-1.95556640625,0.021771427
55.56884765625,-1.91162109375,0.024706526
55.21728515625,-4.50439453125,0.02871112
55.52490234375,-1.86767578125,0.024442792
55.48095703125,-1.86767578125,0.027462525
55.43701171875,-1.86767578125,0.03632967
55.61279296875,-1.91162109375,0.021657616
54.73388671875,-4.54833984375,0.0112226885
54.77783203125,-4.54833984375,0.013303139
54.90966796875,-4.63623046875,0.0138712665
54.95361328125,-4.63623046875,0.013387774
54.99755859375,-4.63623046875,0.013387774
55.48095703125,-1.82373046875,0.029821945
55.48095703125,-1.77978515625,0.03368109
55.04150390625,-4.63623046875,0.013758929
54.77783203125,-4.59228515625,0.022158926
54.82177734375,-4.59228515625,0.010739196
54.82177734375,-4.63623046875,0.010761984
54.86572265625,-4.59228515625,0.011790816
54.86572265625,-4.63623046875,0.011790816
55.08544921875,-4.63623046875,0.015181704
55.65673828125,-1.91162109375,0.026044665
55.21728515625,-4.54833984375,0.029565766
55.61279296875,-1.86767578125,0.024161188
55.56884765625,-1.86767578125,0.023874665
54.99755859375,-4.68017578125,0.0135619575
55.04150390625,-4.68017578125,0.013955901
55.08544921875,-4.68017578125,0.015927857
55.56884765625,-1.82373046875,0.025780933
55.52490234375,-1.82373046875,0.024813948
55.17333984375,-4.59228515625,0.022733497
55.12939453125,-4.63623046875,0.018859114
55.17333984375,-4.63623046875,0.023588145
55.56884765625,-1.77978515625,0.02764439
55.52490234375,-1.77978515625,0.026871612
56.57958984375,-3.66943359375,0.035768062
56.53564453125,-3.71337890625,0.036933567
56.57958984375,-3.71337890625,0.03127506
54.99755859375,-4.72412109375,0.013758929
55.04150390625,-4.72412109375,0.01481055
55.08544921875,-4.72412109375,0.0162161
55.21728515625,-4.59228515625,0.02973995
54.95361328125,-4.68017578125,0.013387774
54.95361328125,-4.72412109375,0.014416606
54.90966796875,-4.68017578125,0.013190803
54.90966796875,-4.72412109375,0.015011361
54.90966796875,-4.76806640625,0.02011262
54.95361328125,-4.76806640625,0.016519845
54.99755859375,-4.76806640625,0.015642408
56.62353515625,-3.71337890625,0.030667875
56.62353515625,-3.66943359375,0.03320148
56.53564453125,-3.75732421875,0.03361433
56.57958984375,-3.75732421875,0.029020427
56.62353515625,-3.75732421875,0.028761607
55.12939453125,-4.68017578125,0.019056085
55.17333984375,-4.68017578125,0.024639763
55.61279296875,-1.82373046875,0.03119534
55.61279296875,-1.77978515625,0.027928144
55.04150390625,-4.76806640625,0.015839381
54.82177734375,-4.68017578125,0.010939875
54.86572265625,-4.68017578125,0.012177929
55.21728515625,-4.63623046875,0.03079157
55.21728515625,-4.68017578125,0.032675046
55.52490234375,-1.69189453125,0.035305753
55.52490234375,-1.73583984375,0.030487178
54.95361328125,-4.81201171875,0.019629128
54.99755859375,-4.81201171875,0.017065184
55.04150390625,-4.81201171875,0.016890999
55.12939453125,-4.72412109375,0.019887947
55.17333984375,-4.72412109375,0.02634906
55.21728515625,-4.72412109375,0.03663898
55.65673828125,-1.86767578125,0.021657616
56.62353515625,-3.62548828125,0.035637848
55.08544921875,-4.76806640625,0.017065184
55.12939453125,-4.76806640625,0.020765383
55.17333984375,-4.76806640625,0.028603695
54.86572265625,-4.72412109375,0.0140682375
54.86572265625,-4.76806640625,0.020793084
54.86572265625,-4.81201171875,0.031951837
54.90966796875,-4.81201171875,0.025982818
55.12939453125,-4.81201171875,0.021794215
55.17333984375,-4.81201171875,0.03134182
55.12939453125,-4.85595703125,0.022648863
55.17333984375,-4.85595703125,0.03324809
56.62353515625,-3.58154296875,0.032984357
56.53564453125,-3.80126953125,0.030988539
56.57958984375,-3.80126953125,0.027771836
56.62353515625,-3.80126953125,0.03143789
55.56884765625,-1.73583984375,0.029896261
56.66748046875,-3.40576171875,0.03421016
56.66748046875,-3.44970703125,0.030903907
56.71142578125,-3.40576171875,0.025146043
56.71142578125,-3.36181640625,0.026568819
56.71142578125,-3.44970703125,0.026747918
55.12939453125,-4.89990234375,0.028917918
55.12939453125,-4.94384765625,0.024532342
56.49169921875,-3.84521484375,0.035037104
56.53564453125,-3.84521484375,0.028885303
56.57958984375,-3.84521484375,0.02790696
56.75537109375,-3.44970703125,0.018139591
56.75537109375,-3.40576171875,0.018336564
56.66748046875,-3.49365234375,0.0283128
56.71142578125,-3.49365234375,0.023549085
56.75537109375,-3.49365234375,0.01711076
56.79931640625,-3.44970703125,0.014636365
56.79931640625,-3.40576171875,0.014833338
56.79931640625,-3.49365234375,0.013781717
56.62353515625,-3.53759765625,0.03440713
56.44775390625,-3.97705078125,0.036111515
56.44775390625,-4.02099609375,0.033811305
56.75537109375,-3.36181640625,0.019562367
56.75537109375,-3.31787109375,0.019759338
56.71142578125,-3.31787109375,0.028507004
56.75537109375,-3.05419921875,0.03158437
56.75537109375,-3.01025390625,0.034035977
56.75537109375,-3.09814453125,0.02864927
56.66748046875,-3.53759765625,0.026568819
56.66748046875,-3.58154296875,0.027052311
56.71142578125,-3.62548828125,0.02556769
56.66748046875,-3.62548828125,0.032466717
56.49169921875,-3.88916015625,0.032611754
56.53564453125,-3.88916015625,0.026630668
56.57958984375,-3.88916015625,0.026681155
54.64599609375,-4.89990234375,0.009907335
54.68994140625,-4.89990234375,0.010939875
